EventId_x,Type_x,Severity_x,StartTime(UTC),EndTime(UTC)_x,TimeZone_x,LocationLat_x,LocationLng_x,AirportCode_x,City,County_x,State,ZipCode_x,EventId_y,Type_y,Severity_y,TMC,Description,EndTime(UTC)_y,TimeZone_y,LocationLat_y,LocationLng_y,Distance(mi),AirportCode_y,Number,Street,Side,County_y,ZipCode_y,adjacency
W-2191784,Fog,Moderate,2017-01-18 13:08:00,2017-01-18 13:29:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-999829,Congestion,2.0,71.0,Severe delays of twelve minutes on 78th St Southbound between Tidewater Trl and Communications Ln. Average speed five mph.,2017-01-18 13:19:44,US/Eastern,27.922165,-82.36869,0.53,KTPF,3009.0,S 78th St,R,Hillsborough,33619.0,1
W-2191794,Fog,Moderate,2017-01-19 13:12:00,2017-01-19 13:31:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1001660,Congestion,1.0,76.0,Delays increasing and delays of two minutes on Lee Roy Selmon Expy Westbound between FL-618 Lee Roy Selmon Expy and US-41 50th St. Average speed 35 mph.,2017-01-19 13:42:00,US/Eastern,27.950352,-82.387482,3.12,KTPF,,Lee Roy Selmon Expy W,R,Hillsborough,33619.0,1
W-2191796,Rain,Light,2017-01-22 22:59:00,2017-01-22 23:59:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005604,Construction,3.0,407.0,Exit ramp closed due to accident on I-4 Eastbound at Exit 1 FL-585 21st St.,2017-01-23 00:38:46,US/Eastern,27.96546,-82.435509,0.01,KTPF,,N 21st St,R,Hillsborough,33605.0,1
W-2191797,Rain,Light,2017-01-23 01:00:00,2017-01-23 01:56:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005608,Congestion,1.0,70.0,Severe delays of 40 minutes on Hutchison Rd Northbound in Keystone. Average speed five mph.,2017-01-23 00:30:48,US/Eastern,28.09634,-82.541954,0.71,KTPA,15834.0,Hutchison Rd,R,Hillsborough,33625.0,1
W-2191799,Rain,Light,2017-01-23 09:37:00,2017-01-23 09:55:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005665,Flow-Incident,2.0,1804.0,Traffic signal failure on Marion St both ways at Polk St.,2017-01-23 10:35:46,US/Eastern,27.951237,-82.457573,0.0,KTPF,,N Marion St,R,Hillsborough,33602.0,1
W-2191800,Rain,Light,2017-01-23 10:03:00,2017-01-23 10:37:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005665,Flow-Incident,2.0,1804.0,Traffic signal failure on Marion St both ways at Polk St.,2017-01-23 10:35:46,US/Eastern,27.951237,-82.457573,0.0,KTPF,,N Marion St,R,Hillsborough,33602.0,1
W-2191801,Rain,Light,2017-01-23 10:53:00,2017-01-23 10:58:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005679,Accident,2.0,201.0,Accident on FL-676 Causeway Blvd at 78th St.,2017-01-23 11:38:49,US/Eastern,27.922714,-82.368698,0.01,KTPF,3000.0,S 78th St,L,Hillsborough,33619.0,1
W-2191802,Rain,Moderate,2017-01-23 10:58:00,2017-01-23 11:12:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1005689,Congestion,2.0,73.0,Delays increasing and delays of four minutes on I-75 Southbound between Exits 260 260A 260B FL-574 Dr Martin Luther King Jr Blvd and Exits 256 257 FL-60 Adamo Dr. Average speed 15 mph.,2017-01-23 11:14:38,US/Eastern,27.954659,-82.327728,1.8,KTPF,,I-75 S,R,Hillsborough,33619.0,1
W-2191803,Rain,Light,2017-01-23 16:58:00,2017-01-23 17:59:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1006264,Congestion,0.0,73.0,Delays of two minutes and delays easing on 50th St Northbound in Tampa. Average speed ten mph.,2017-01-23 16:55:18,US/Eastern,27.95294,-82.401627,0.49,KTPF,709.0,N 50th St,R,Hillsborough,33619.0,1
W-2191804,Rain,Light,2017-01-23 18:58:00,2017-01-23 19:58:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1006371,Broken-Vehicle,3.0,213.0,Right lane blocked due to vehicle fire and smoke blowing across the road on I-4 Westbound at Exit 3 US-41 50th St.,2017-01-23 20:14:24,US/Eastern,27.969028,-82.400734,0.01,KTPF,,I-4 W,R,Hillsborough,33619.0,1
W-2191805,Fog,Severe,2017-01-25 09:18:00,2017-01-25 09:38:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1009114,Congestion,2.0,71.0,Severe delays of ten minutes on Adamo Dr Eastbound between FL-60 Adamo Dr and FL-618 Lee Roy Selmon Expy. Average speed five mph.,2017-01-25 10:08:57,US/Eastern,27.952213,-82.368683,0.96,KTPF,,E Adamo Dr,R,Hillsborough,33619.0,1
W-2191806,Fog,Severe,2017-01-25 09:48:00,2017-01-25 09:53:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1009114,Congestion,2.0,71.0,Severe delays of ten minutes on Adamo Dr Eastbound between FL-60 Adamo Dr and FL-618 Lee Roy Selmon Expy. Average speed five mph.,2017-01-25 10:08:57,US/Eastern,27.952213,-82.368683,0.96,KTPF,,E Adamo Dr,R,Hillsborough,33619.0,1
W-2191807,Fog,Severe,2017-01-25 09:58:00,2017-01-25 10:13:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1009114,Congestion,2.0,71.0,Severe delays of ten minutes on Adamo Dr Eastbound between FL-60 Adamo Dr and FL-618 Lee Roy Selmon Expy. Average speed five mph.,2017-01-25 10:08:57,US/Eastern,27.952213,-82.368683,0.96,KTPF,,E Adamo Dr,R,Hillsborough,33619.0,1
W-2191808,Fog,Severe,2017-01-25 10:24:00,2017-01-25 10:29:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1009114,Congestion,2.0,71.0,Severe delays of ten minutes on Adamo Dr Eastbound between FL-60 Adamo Dr and FL-618 Lee Roy Selmon Expy. Average speed five mph.,2017-01-25 10:08:57,US/Eastern,27.952213,-82.368683,0.96,KTPF,,E Adamo Dr,R,Hillsborough,33619.0,1
W-2191809,Fog,Severe,2017-01-25 12:03:00,2017-01-25 12:21:00,US/Eastern,27.8493,-82.5212,KMCF,Tampa,Hillsborough,FL,33621.0,T-1009201,Congestion,0.0,73.0,Delays of two minutes and delays easing on Lynn Rd Southbound between Ehrlich Rd and Anderson Rd. Average speed 25 mph.,2017-01-25 12:20:31,US/Eastern,28.053831,-82.544121,2.06,KTPA,11240.0,Elmfield Dr,R,Hillsborough,33625.0,1
W-2248680,Precipitation,UNK,2016-08-12 21:20:00,2016-08-12 21:35:00,US/Eastern,26.4338,-81.4014,KIMM,Immokalee,Collier,FL,34142.0,T-1118139,Accident,2.0,247.0,Delays due to accident on FL-82 Eastbound between Calumet Rd and Church Rd.,2016-08-12 22:22:59,US/Eastern,26.510113,-81.530983,0.0,KIMM,8400.0,State Road 82,L,Collier,34142.0,1
W-2248681,Rain,Heavy,2016-08-12 21:35:00,2016-08-12 21:53:00,US/Eastern,26.4338,-81.4014,KIMM,Immokalee,Collier,FL,34142.0,T-1118139,Accident,2.0,247.0,Delays due to accident on FL-82 Eastbound between Calumet Rd and Church Rd.,2016-08-12 22:22:59,US/Eastern,26.510113,-81.530983,0.0,KIMM,8400.0,State Road 82,L,Collier,34142.0,1
W-2248682,Precipitation,UNK,2016-08-12 21:53:00,2016-08-12 22:02:00,US/Eastern,26.4338,-81.4014,KIMM,Immokalee,Collier,FL,34142.0,T-1118260,Congestion,2.0,72.0,Severe delays of twelve minutes on State Road 82 Westbound between Gator Slough Ln and County Hwy-850. Average speed five mph.,2016-08-12 21:58:59,US/Eastern,26.506327,-81.516136,0.0,KIMM,7275.0,State Road 82,R,Collier,34142.0,1
W-2248683,Rain,Light,2016-08-12 23:35:00,2016-08-12 23:53:00,US/Eastern,26.4338,-81.4014,KIMM,Immokalee,Collier,FL,34142.0,T-1118469,Congestion,0.0,76.0,Delays of one minute on State Road 82 Westbound between Church Rd and FL-82 Immokalee Rd / FL-82. Average speed ten mph.,2016-08-12 23:08:53,US/Eastern,26.511557,-81.536667,0.0,KIMM,8826.0,State Road 82,L,Collier,34142.0,1
W-2248700,Rain,Light,2016-08-27 01:53:00,2016-08-27 04:53:00,US/Eastern,26.4338,-81.4014,KIMM,Immokalee,Collier,FL,34142.0,T-1133662,Accident,3.0,201.0,LEFT lane blocked due to accident on I-75 Southbound before Exit 80 FL-29.,2016-08-27 01:37:45,US/Eastern,26.154848,-81.345001,0.0,KIMM,,State Road 29,R,Collier,34142.0,1
W-2351435,Rain,Light,2016-08-01 00:07:00,2016-08-01 01:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1174703,Congestion,2.0,71.0,Severe delays of 22 minutes on FL-867 McGregor Blvd Northbound between Ricardo Ave and Poinciana Ave. Average speed five mph.,2016-08-01 00:58:39,US/Eastern,26.626934,-81.884087,0.0,KFMY,1389.0,Poinciana Ave,L,Lee,33901.0,1
W-2351436,Rain,Light,2016-08-01 21:27:00,2016-08-01 22:06:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1175636,Congestion,1.0,75.0,Delays of one minute on US-41 Tamiami Trl Northbound in Bonita Springs. Average speed 15 mph.,2016-08-01 21:44:14,US/Eastern,26.465841,-81.832344,0.0,KFMY,18829.0,S Tamiami Trl,R,Lee,33908.0,1
W-2351437,Rain,Heavy,2016-08-01 22:06:00,2016-08-01 23:01:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1175750,Congestion,1.0,73.0,Delays of two minutes on US-41 Cleveland Ave Northbound between Courtney Dr and Jefferson Ave. Average speed five mph.,2016-08-01 22:18:10,US/Eastern,26.606983,-81.871925,0.0,KFMY,1998.0,Jefferson Ave,R,Lee,33901.0,1
W-2351438,Rain,Light,2016-08-01 23:01:00,2016-08-01 23:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1106704,Flow-Incident,2.0,214.0,Delays expected due to incident on Columbus Blvd at FL-82.,2016-08-02 00:50:11,US/Eastern,26.52076,-81.572899,0.0,KRSW,1201.0,Columbus Blvd,L,Lee,33913.0,1
W-2351439,Rain,Light,2016-08-02 19:53:00,2016-08-02 20:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1107433,Congestion,0.0,73.0,Delays increasing and delays of four minutes on FL-867 McGregor Blvd Northbound between Bay Dr and FL-867 McGregor Blvd. Average speed 15 mph.,2016-08-02 20:03:24,US/Eastern,26.554974,-81.911087,0.0,KFMY,12898.0,McGregor Blvd,R,Lee,33919.0,1
W-2351440,Fog,Severe,2016-08-02 20:53:00,2016-08-02 21:15:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1107642,Congestion,0.0,73.0,Delays of three minutes on FL-884 Colonial Blvd Eastbound between FL-884 Colonial Blvd and County Hwy-865 Ortiz Ave. Average speed 15 mph.,2016-08-02 21:22:41,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351441,Rain,Heavy,2016-08-02 21:15:00,2016-08-02 22:21:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1107640,Congestion,1.0,70.0,Delays of four minutes on US-41 Tamiami Trl Southbound between US-41 Tamiami Trl and County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy. Average speed five mph.,2016-08-02 21:28:28,US/Eastern,26.528738,-81.871338,0.0,KFMY,14790.0,S Tamiami Trl,L,Lee,33907.0,1
W-2351442,Rain,Light,2016-08-02 22:21:00,2016-08-02 22:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1107938,Congestion,1.0,72.0,Delays of six minutes on FL-884 Colonial Blvd Eastbound between Dynasty Dr and FL-884 / FL-884 Colonial Blvd. Average speed ten mph.,2016-08-02 22:28:23,US/Eastern,26.612892,-81.776527,0.0,KRSW,10750.0,Colonial Blvd,R,Lee,33913.0,1
W-2351443,Rain,Moderate,2016-08-02 22:53:00,2016-08-02 23:20:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1107938,Congestion,1.0,72.0,Delays of six minutes on FL-884 Colonial Blvd Eastbound between Dynasty Dr and FL-884 / FL-884 Colonial Blvd. Average speed ten mph.,2016-08-02 22:28:23,US/Eastern,26.612892,-81.776527,0.0,KRSW,10750.0,Colonial Blvd,R,Lee,33913.0,1
W-2351444,Rain,Light,2016-08-02 23:20:00,2016-08-03 00:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1108119,Accident,2.0,248.0,Delays expected due to accident on County Hwy-840 Alico Rd Southbound at US-41 Tamiami Trl.,2016-08-03 00:30:45,US/Eastern,26.495323,-81.849304,0.0,KFMY,,S Tamiami Trl,R,Lee,33908.0,1
W-2351451,Rain,Light,2016-08-05 21:23:00,2016-08-05 21:38:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1110849,Flow-Incident,2.0,214.0,Delays expected due to incident on County Hwy-876 Cypress Lake Dr at County Hwy-869 Summerlin Rd.,2016-08-05 22:56:45,US/Eastern,26.54603,-81.886696,0.0,KFMY,,Cypress Lake Dr,R,Lee,33919.0,1
W-2351452,Rain,Light,2016-08-06 18:36:00,2016-08-06 18:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111258,Congestion,2.0,72.0,Delays of six minutes on FL-80 Palm Beach Blvd Eastbound between FL-80 Palm Beach Blvd and Prospect Ave. Average speed ten mph.,2016-08-06 18:03:55,US/Eastern,26.669392,-81.824791,0.0,KFMY,4386.0,Palm Beach Blvd,R,Lee,33905.0,1
W-2351456,Rain,Light,2016-08-07 12:53:00,2016-08-07 13:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111515,Accident,3.0,241.0,Left lane blocked due to accident on I-75 Southbound at Exit 131 County Hwy-876 Daniels Pkwy.,2016-08-07 14:10:00,US/Eastern,26.547203,-81.795151,0.0,KRSW,,Daniels Pkwy,R,Lee,33912.0,1
W-2351458,Rain,Light,2016-08-07 22:08:00,2016-08-07 22:21:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111644,Congestion,2.0,72.0,Delays of five minutes and delays easing on US-41 Cleveland Ave Southbound between Boy Scout Dr and Crystal Dr. Average speed ten mph.,2016-08-07 22:22:52,US/Eastern,26.565126,-81.872032,0.0,KFMY,12170.0,S Cleveland Ave,R,Lee,33907.0,1
W-2351459,Rain,Moderate,2016-08-07 22:21:00,2016-08-07 22:34:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111650,Congestion,2.0,71.0,Delays of nine minutes on US-41 Tamiami Trl Southbound between US-41 Tamiami Trl and County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy. Average speed five mph.,2016-08-07 22:38:55,US/Eastern,26.528158,-81.871346,0.0,KRSW,,S Tamiami Trl,R,Lee,33912.0,1
W-2351460,Fog,Severe,2016-08-07 22:34:00,2016-08-07 22:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111650,Congestion,2.0,71.0,Delays of nine minutes on US-41 Tamiami Trl Southbound between US-41 Tamiami Trl and County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy. Average speed five mph.,2016-08-07 22:38:55,US/Eastern,26.528158,-81.871346,0.0,KRSW,,S Tamiami Trl,R,Lee,33912.0,1
W-2351462,Rain,Light,2016-08-07 23:00:00,2016-08-07 23:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111662,Congestion,2.0,70.0,Delays of seven minutes on US-41 Tamiami Trl Southbound between Andrea Ln and County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy. Average speed five mph.,2016-08-07 23:11:51,US/Eastern,26.528738,-81.871338,0.0,KFMY,14790.0,S Tamiami Trl,L,Lee,33907.0,1
W-2351463,Rain,Light,2016-08-08 02:53:00,2016-08-08 03:22:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1111699,Congestion,2.0,71.0,Delays of seven minutes on US-41 Tamiami Trl Northbound in Bonita Springs. Average speed five mph.,2016-08-08 04:02:41,US/Eastern,26.508324,-81.860245,0.0,KFMY,,S Tamiami Trl,R,Lee,33908.0,1
W-2351466,Rain,Light,2016-08-09 03:53:00,2016-08-09 04:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1113018,Congestion,0.0,72.0,Delays of one minute and delays easing on FL-739 Fowler St Southbound between US-41 Bus Tamiami Trl and FL-80 2nd St. Average speed 15 mph.,2016-08-09 05:03:47,US/Eastern,26.645676,-81.865433,0.0,KFMY,1603.0,Fowler St,L,Lee,33901.0,1
W-2351467,Rain,Light,2016-08-09 10:53:00,2016-08-09 12:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1113142,Congestion,0.0,73.0,Delays increasing and delays of four minutes on FL-884 Colonial Blvd Eastbound between Del Prado Blvd and FL-884 Colonial Blvd. Average speed 25 mph.,2016-08-09 11:54:06,US/Eastern,26.59664,-81.885429,0.0,KFMY,1522.0,Colonial Blvd,R,Lee,33907.0,1
W-2351468,Rain,Light,2016-08-09 20:53:00,2016-08-09 21:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1113817,Accident,2.0,229.0,Slow traffic due to accident on County Hwy-869 Summerlin Rd at Winkler Rd.,2016-08-09 22:00:57,US/Eastern,26.514338,-81.898773,0.0,KFMY,,Winkler Rd,R,Lee,33908.0,1
W-2351469,Rain,Light,2016-08-09 22:14:00,2016-08-09 22:32:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1114146,Accident,2.0,201.0,Accident on FL-80 Palm Beach Blvd at Marsh Ave.,2016-08-09 23:40:39,US/Eastern,26.667334,-81.82859,0.0,KFMY,499.0,Marsh Ave,L,Lee,33905.0,1
W-2351470,Rain,Light,2016-08-09 22:44:00,2016-08-10 00:04:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1114265,Congestion,1.0,72.0,Delays of two minutes on FL-80 Palm Beach Blvd Eastbound between Miramar Rd and FL-80 Palm Beach Blvd. Average speed five mph.,2016-08-09 23:00:18,US/Eastern,26.680811,-81.804398,0.0,KFMY,5058.0,Palm Beach Blvd,R,Lee,33905.0,1
W-2351471,Rain,Light,2016-08-10 00:42:00,2016-08-10 03:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1114387,Congestion,2.0,71.0,Severe delays of 15 minutes and delays increasing on FL-80 Palm Beach Blvd Eastbound between FL-80 Palm Beach Blvd and Morse Plz. Average speed ten mph.,2016-08-10 01:46:07,US/Eastern,26.682646,-81.80143,0.0,KFMY,5241.0,Palm Beach Blvd,L,Lee,33905.0,1
W-2351474,Rain,Light,2016-08-10 23:53:00,2016-08-11 00:59:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1115750,Congestion,1.0,71.0,Delays increasing and delays of nine minutes on FL-867 McGregor Blvd Westbound between Martin Dr and FL-865 San Carlos Blvd. Average speed five mph.,2016-08-10 23:34:20,US/Eastern,26.515905,-81.943924,0.0,KFMY,,San Carlos Blvd,R,Lee,33908.0,1
W-2351475,Rain,Light,2016-08-11 01:11:00,2016-08-11 01:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1115801,Congestion,1.0,71.0,Delays increasing and delays of nine minutes on FL-867 McGregor Blvd Northbound between Old McGregor Blvd and Willems Dr. Average speed five mph.,2016-08-11 01:27:16,US/Eastern,26.529514,-81.92984,0.0,KFMY,14600.0,Martin Dr,R,Lee,33908.0,1
W-2351476,Rain,Moderate,2016-08-11 01:53:00,2016-08-11 02:00:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1115813,Congestion,2.0,71.0,Severe delays of 14 minutes and delays increasing on FL-884 Colonial Blvd Eastbound between FL-884 Colonial Blvd and County Hwy-865 Ortiz Ave. Average speed ten mph.,2016-08-11 02:37:10,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351477,Rain,Light,2016-08-11 02:00:00,2016-08-11 03:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1115813,Congestion,2.0,71.0,Severe delays of 14 minutes and delays increasing on FL-884 Colonial Blvd Eastbound between FL-884 Colonial Blvd and County Hwy-865 Ortiz Ave. Average speed ten mph.,2016-08-11 02:37:10,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351478,Rain,Light,2016-08-11 22:09:00,2016-08-11 22:24:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1116945,Congestion,0.0,73.0,Delays of two minutes and delays easing on FL-82 Dr Martin Luther King Blvd Westbound between Rockfill Rd and French St. Average speed 15 mph.,2016-08-11 23:10:30,US/Eastern,26.641083,-81.844604,0.0,KFMY,,French St,R,Lee,33916.0,1
W-2351479,Rain,Light,2016-08-12 01:53:00,2016-08-12 02:18:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1117003,Congestion,2.0,71.0,Severe delays of ten minutes and delays increasing on FL-82 Dr Martin Luther King Blvd Westbound between Nelson Tillis Blvd and Lillie St. Average speed five mph.,2016-08-12 01:53:23,US/Eastern,26.640987,-81.853218,0.0,KFMY,2943.0,Dr Martin Luther King Blvd,L,Lee,33916.0,1
W-2351480,Rain,Heavy,2016-08-12 02:18:00,2016-08-12 02:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1117003,Congestion,2.0,71.0,Severe delays of ten minutes and delays increasing on FL-82 Dr Martin Luther King Blvd Westbound between Nelson Tillis Blvd and Lillie St. Average speed five mph.,2016-08-12 01:53:23,US/Eastern,26.640987,-81.853218,0.0,KFMY,2943.0,Dr Martin Luther King Blvd,L,Lee,33916.0,1
W-2351482,Rain,Light,2016-08-12 03:53:00,2016-08-12 04:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1117018,Congestion,0.0,74.0,Delays of four minutes on County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy Southbound between Cypress Gardens Loop and County Hwy-865 Ben C Pratt/6 Mile Cypress Pkwy. Average speed 25 mph.,2016-08-12 04:12:18,US/Eastern,26.555634,-81.834915,0.0,KFMY,12748.0,Ben C Pratt/6 Mile Cypress Pkwy,L,Lee,33966.0,1
W-2351483,Rain,Light,2016-08-12 20:18:00,2016-08-12 21:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1117895,Congestion,2.0,76.0,Delays of three minutes on I-75 Northbound between Exit 123 County Hwy-850 Corkscrew Rd and Exit 128 County Hwy-840 Alico Rd. Average speed 30 mph.,2016-08-12 20:38:52,US/Eastern,26.475199,-81.791512,0.0,KRSW,,I-75 N,R,Lee,33913.0,1
W-2351484,Rain,Moderate,2016-08-12 21:53:00,2016-08-12 22:18:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1118306,Congestion,1.0,75.0,Delays of one minute on US-41 Tamiami Trl Southbound between Main St and US-41 Tamiami Trl. Average speed five mph.,2016-08-12 22:06:49,US/Eastern,26.49497,-81.849052,0.0,KFMY,16908.0,S Tamiami Trl,L,Lee,33908.0,1
W-2351485,Rain,Light,2016-08-12 22:18:00,2016-08-13 00:18:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1118468,Congestion,2.0,71.0,Severe delays of 14 minutes and delays increasing on State Road 82 Eastbound between Bell Blvd and Wildcat Dr. Average speed five mph.,2016-08-12 23:06:40,US/Eastern,26.523226,-81.582542,0.0,KRSW,23392.0,State Road 82,L,Lee,33913.0,1
W-2351495,Rain,Light,2016-08-15 20:31:00,2016-08-15 20:53:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1120014,Congestion,0.0,72.0,Delays of one minute and delays easing on FL-884 Colonial Blvd Eastbound between Winkler Avenue Ext and County Hwy-865 Ortiz Ave. Average speed ten mph.,2016-08-15 21:47:28,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351496,Fog,Severe,2016-08-15 20:53:00,2016-08-15 21:07:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1120014,Congestion,0.0,72.0,Delays of one minute and delays easing on FL-884 Colonial Blvd Eastbound between Winkler Avenue Ext and County Hwy-865 Ortiz Ave. Average speed ten mph.,2016-08-15 21:47:28,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351497,Rain,Heavy,2016-08-15 21:07:00,2016-08-15 21:35:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1120014,Congestion,0.0,72.0,Delays of one minute and delays easing on FL-884 Colonial Blvd Eastbound between Winkler Avenue Ext and County Hwy-865 Ortiz Ave. Average speed ten mph.,2016-08-15 21:47:28,US/Eastern,26.612577,-81.813049,0.0,KFMY,4792.0,Colonial Blvd,R,Lee,33966.0,1
W-2351498,Precipitation,UNK,2016-08-15 21:35:00,2016-08-15 21:42:00,US/Eastern,26.5849,-81.8615,KFMY,Fort Myers,Lee,FL,33907.0,T-1120013,Congestion,0.0,74.0,Delays of one minute on FL-884 Colonial Blvd Eastbound between FL-884 Colonial Blvd and Ford St. Average speed ten mph.,2016-08-15 21:47:28,US/Eastern,26.597284,-81.849709,0.0,KFMY,3034.0,Colonial Blvd,R,Lee,33966.0,1
